username,timestamp,activity_type,source_ip,location,result
user_716,2025-01-24 13:46:44,permission_change,253.151.44.182,Japan,success
user_468,2025-01-21 11:59:25,logout,191.12.208.33,USA,success
user_717,2025-01-06 16:44:04,file_access,137.156.237.222,Japan,failed
user_457,2025-01-24 08:50:56,logout,123.72.70.68,Japan,success
user_511,2025-01-15 11:58:33,logout,20.14.42.122,Canada,failed
user_512,2025-01-22 10:26:43,login,162.247.115.141,Japan,success
user_272,2025-01-10 15:15:35,permission_change,158.12.8.103,Egypt,failed
user_922,2025-01-25 12:44:41,permission_change,243.76.214.33,Japan,failed
user_175,2025-01-25 23:18:14,permission_change,60.180.158.129,Germany,success
user_968,2025-01-26 02:28:37,file_access,134.226.196.177,Egypt,failed
user_463,2025-01-30 17:56:04,logout,211.174.194.161,USA,failed
user_562,2025-01-24 13:20:33,logout,17.152.17.68,Australia,failed
user_577,2025-01-08 01:45:47,logout,222.182.94.207,Germany,failed
user_921,2025-01-10 06:58:46,file_access,234.47.14.17,USA,success
user_492,2025-01-27 11:46:01,login,165.253.1.172,Germany,failed
user_132,2025-01-04 13:04:52,file_access,208.251.202.72,Germany,failed
user_446,2025-01-25 00:22:07,login,153.42.239.237,Australia,success
user_985,2025-01-14 10:36:37,login,41.95.244.17,Canada,failed
user_451,2025-01-22 08:42:11,login,227.132.73.150,Australia,failed
user_442,2025-01-05 13:58:55,permission_change,65.41.41.187,Canada,success
user_884,2025-01-01 06:21:34,file_access,236.96.217.143,Australia,success
user_761,2025-01-05 07:51:37,file_access,17.207.86.36,USA,failed
user_698,2025-01-09 01:18:00,permission_change,125.182.68.40,Germany,failed
user_820,2025-01-24 21:28:23,login,16.115.142.182,USA,success
user_799,2025-01-20 22:19:45,database_access,36.37.236.54,Germany,failed
user_213,2025-01-24 10:12:24,permission_change,60.31.195.130,Canada,failed
user_743,2025-01-23 13:52:35,file_access,149.149.54.152,Egypt,failed
user_746,2025-01-22 21:22:06,database_access,180.253.228.228,Canada,failed
user_628,2025-01-17 04:13:17,file_access,238.228.233.124,Egypt,success
user_15,2025-01-20 16:18:06,file_access,186.69.244.162,Egypt,success
user_739,2025-01-12 00:36:42,file_access,192.137.235.174,Egypt,failed
user_272,2025-01-28 16:19:44,login,128.20.2.80,Japan,success
user_164,2025-01-07 23:49:10,permission_change,10.204.122.158,Egypt,failed
user_225,2025-01-07 09:46:06,logout,3.4.5.37,Canada,success
user_700,2025-01-06 18:48:06,file_access,163.131.7.84,Japan,success
user_780,2025-01-23 00:33:11,file_access,106.112.144.132,Canada,success
user_669,2025-01-04 15:06:36,login,210.9.202.175,USA,failed
user_931,2025-01-27 15:39:21,permission_change,225.110.229.44,Egypt,failed
user_897,2025-01-27 09:49:35,logout,159.188.62.121,Japan,success
user_205,2025-01-01 04:18:52,database_access,71.212.226.230,Canada,failed
user_625,2025-01-27 01:29:34,logout,50.8.54.178,Germany,success
user_240,2025-01-10 10:17:01,file_access,168.249.130.245,Germany,failed
user_937,2025-01-24 21:04:42,logout,200.236.95.21,Egypt,failed
user_26,2025-01-15 07:13:52,permission_change,243.118.187.184,Egypt,success
user_618,2025-01-17 00:51:09,logout,173.165.133.163,Egypt,success
user_360,2025-01-13 12:41:25,permission_change,223.137.9.53,Germany,failed
user_640,2025-01-07 01:51:41,database_access,114.193.180.131,Australia,failed
user_78,2025-01-24 08:23:18,login,251.64.240.230,Australia,failed
user_608,2025-01-08 00:06:51,logout,177.40.151.93,Egypt,success
user_17,2025-01-09 14:10:07,file_access,35.217.254.59,Japan,failed
user_39,2025-01-11 15:50:28,logout,65.176.73.89,Australia,failed
user_457,2025-01-29 19:09:59,login,236.89.127.43,USA,success
user_636,2025-01-10 21:03:05,logout,165.253.112.105,Canada,failed
user_36,2025-01-18 06:19:17,database_access,189.45.210.91,Egypt,success
user_3,2025-01-09 15:29:37,logout,116.164.159.233,USA,failed
user_942,2025-01-20 15:45:29,permission_change,164.191.145.49,Canada,success
user_536,2025-01-07 13:48:31,logout,54.21.146.181,USA,success
user_269,2025-01-07 12:13:49,database_access,247.34.65.0,Japan,failed
user_973,2025-01-24 22:07:38,logout,60.51.87.113,USA,failed
user_70,2025-01-03 02:03:21,login,19.70.94.15,Canada,success
user_616,2025-01-19 03:38:39,file_access,131.151.66.192,Egypt,success
user_553,2025-01-20 08:34:07,database_access,67.137.143.122,Australia,failed
user_551,2025-01-15 07:50:20,login,233.237.140.1,Canada,success
user_683,2025-01-04 15:51:30,login,137.142.163.82,USA,success
user_691,2025-01-11 02:12:58,login,123.15.177.243,Japan,failed
user_758,2025-01-06 11:06:23,logout,107.222.231.16,Australia,success
user_977,2025-01-07 09:55:09,database_access,217.242.173.181,Japan,success
user_811,2025-01-24 15:05:48,permission_change,182.112.13.101,USA,success
user_18,2025-01-22 00:53:14,database_access,14.31.25.185,Australia,success
user_25,2025-01-18 11:43:01,database_access,129.81.221.96,Canada,success
user_478,2025-01-13 12:19:51,logout,204.170.122.124,Egypt,success
user_882,2025-01-20 06:07:08,database_access,150.166.136.64,Egypt,success
user_661,2025-01-23 09:42:44,login,241.108.56.84,Japan,failed
user_227,2025-01-07 20:54:55,file_access,124.218.139.183,Japan,success
user_525,2025-01-23 16:19:03,database_access,38.230.63.92,USA,failed
user_921,2025-01-25 14:46:55,file_access,144.40.29.169,USA,success
user_299,2025-01-26 20:19:48,database_access,65.61.173.177,Germany,success
user_905,2025-01-05 20:25:25,login,48.36.74.217,USA,success
user_373,2025-01-26 09:11:47,login,153.249.163.20,Australia,failed
user_403,2025-01-21 02:36:57,database_access,148.227.61.190,Canada,failed
user_487,2025-01-17 03:27:57,login,232.167.198.78,Germany,failed
user_663,2025-01-26 07:18:46,login,218.121.214.61,Japan,failed
user_601,2025-01-16 18:22:36,permission_change,142.169.230.180,Japan,failed
user_670,2025-01-26 05:32:22,permission_change,81.38.101.124,Egypt,failed
user_531,2025-01-14 20:39:51,logout,209.122.213.173,Germany,success
user_388,2025-01-20 23:28:18,permission_change,114.18.4.195,Canada,success
user_806,2025-01-12 09:21:55,permission_change,100.206.20.83,USA,failed
user_93,2025-01-24 16:17:12,file_access,41.211.222.140,USA,failed
user_692,2025-01-19 10:20:27,file_access,107.182.13.186,Egypt,success
user_137,2025-01-03 17:10:13,logout,189.246.27.222,Germany,failed
user_125,2025-01-16 17:52:47,login,208.184.199.209,Egypt,success
user_3,2025-01-12 16:16:58,database_access,130.187.1.230,Canada,failed
user_160,2025-01-30 10:24:11,database_access,226.152.83.177,Canada,success
user_558,2025-01-30 00:33:09,database_access,255.82.120.142,Germany,success
user_15,2025-01-04 21:35:33,logout,163.33.122.146,USA,success
user_143,2025-01-10 23:33:41,logout,184.144.171.197,Canada,failed
user_158,2025-01-05 02:23:27,database_access,51.131.156.69,Egypt,failed
user_562,2025-01-23 18:18:23,file_access,27.226.153.190,Egypt,success
user_536,2025-01-04 05:19:09,file_access,32.179.105.106,Australia,failed
user_871,2025-01-05 01:20:14,logout,186.137.215.110,USA,success
user_318,2025-01-11 14:03:06,permission_change,81.108.112.182,Egypt,failed
user_626,2025-01-29 14:39:28,logout,71.232.63.217,Canada,success
user_4,2025-01-15 16:13:55,file_access,248.199.79.138,USA,success
user_171,2025-01-17 07:27:35,permission_change,133.217.170.199,Canada,failed
user_932,2025-01-12 05:55:11,login,81.206.131.36,Australia,success
user_552,2025-01-20 17:05:04,file_access,55.1.172.64,Canada,success
user_673,2025-01-12 23:15:37,permission_change,244.158.23.54,Egypt,failed
user_900,2025-01-17 03:40:38,database_access,143.165.153.200,Australia,failed
user_833,2025-01-29 15:33:29,logout,243.155.194.56,Australia,success
user_354,2025-01-10 23:25:11,logout,153.21.151.230,Germany,success
user_932,2025-01-27 19:06:31,login,49.28.229.201,Canada,failed
user_416,2025-01-22 14:23:49,database_access,27.213.101.33,Germany,failed
user_535,2025-01-07 23:55:03,permission_change,104.94.118.154,Canada,failed
user_878,2025-01-28 14:20:34,logout,202.92.222.228,Germany,failed
user_377,2025-01-01 08:47:43,file_access,193.57.116.99,Australia,success
user_916,2025-01-13 12:51:50,permission_change,106.41.6.94,Australia,failed
user_151,2025-01-29 06:19:27,database_access,252.61.216.79,Germany,failed
user_556,2025-01-05 12:50:21,login,29.243.244.198,Egypt,success
user_335,2025-01-15 23:06:49,file_access,23.227.58.192,Japan,success
user_596,2025-01-05 20:35:17,login,168.158.177.96,Germany,success
user_993,2025-01-06 06:58:44,permission_change,124.138.133.156,Egypt,failed
user_785,2025-01-13 05:01:41,logout,129.220.32.69,Australia,failed
user_540,2025-01-02 22:58:58,file_access,43.131.254.159,Australia,success
user_563,2025-01-04 00:15:37,file_access,102.79.248.53,Germany,failed
user_623,2025-01-30 18:22:41,database_access,32.159.138.44,Egypt,success
user_61,2025-01-20 13:17:17,permission_change,133.94.105.63,Canada,failed
user_672,2025-01-07 02:50:11,logout,78.143.56.36,USA,failed
user_499,2025-01-08 23:05:41,logout,196.233.155.34,Egypt,success
user_485,2025-01-27 13:27:34,permission_change,120.9.80.33,USA,success
user_370,2025-01-29 09:38:24,file_access,168.247.122.213,Japan,success
user_489,2025-01-22 05:20:11,login,13.72.181.16,Japan,failed
user_971,2025-01-08 18:55:59,login,7.41.16.97,Japan,success
user_900,2025-01-17 11:40:59,file_access,188.80.228.193,Canada,success
user_821,2025-01-23 18:35:03,database_access,152.128.221.203,Canada,failed
user_798,2025-01-06 07:35:21,file_access,160.39.122.158,Japan,failed
user_898,2025-01-30 05:38:03,database_access,24.188.160.206,Australia,failed
user_402,2025-01-25 03:03:02,database_access,46.64.32.109,Germany,failed
user_989,2025-01-10 02:02:58,logout,211.152.160.227,Germany,failed
user_763,2025-01-10 04:20:58,file_access,175.231.41.209,USA,failed
user_528,2025-01-04 21:54:36,login,48.48.197.191,Germany,success
user_72,2025-01-04 22:42:24,permission_change,13.239.239.133,Germany,success
user_699,2025-01-06 14:09:01,logout,55.23.215.128,Germany,failed
user_954,2025-01-02 17:57:58,login,142.230.111.194,USA,success
user_897,2025-01-11 01:05:54,file_access,10.96.243.171,Germany,failed
user_582,2025-01-29 15:31:17,permission_change,66.76.27.92,Japan,success
user_237,2025-01-19 20:59:00,login,191.147.155.220,Australia,failed
user_9,2025-01-21 18:22:25,permission_change,232.255.4.239,Canada,failed
user_31,2025-01-28 01:11:20,file_access,78.72.90.8,Canada,success
user_191,2025-01-27 00:23:39,logout,13.82.185.159,USA,success
user_330,2025-01-13 14:16:55,database_access,58.103.14.155,Egypt,success
user_365,2025-01-07 02:38:51,file_access,122.215.193.223,Australia,failed
user_446,2025-01-25 14:46:43,permission_change,248.14.18.64,USA,success
user_291,2025-01-18 04:15:25,permission_change,136.67.222.91,Egypt,failed
user_79,2025-01-22 01:18:19,file_access,40.225.230.81,USA,success
user_568,2025-01-04 19:33:57,logout,178.80.175.216,Egypt,failed
user_383,2025-01-07 21:38:02,file_access,27.186.220.65,Canada,success
user_229,2025-01-02 13:01:11,database_access,146.234.97.36,Japan,failed
user_907,2025-01-10 20:54:24,database_access,34.131.152.166,Canada,success
user_592,2025-01-09 12:22:58,database_access,230.193.13.0,Egypt,success
user_516,2025-01-06 14:08:40,file_access,182.245.137.51,Canada,success
user_14,2025-01-05 00:01:46,logout,204.48.1.29,USA,success
user_625,2025-01-07 12:07:24,database_access,138.181.55.105,Egypt,success
user_212,2025-01-19 20:07:11,login,142.118.130.36,Germany,failed
user_692,2025-01-09 14:43:08,permission_change,62.234.209.226,Canada,failed
user_782,2025-01-05 11:08:25,database_access,68.60.104.107,USA,failed
user_810,2025-01-03 09:35:54,permission_change,112.98.236.183,Egypt,failed
user_53,2025-01-02 16:52:18,login,187.136.66.25,Canada,success
user_727,2025-01-27 05:21:56,logout,225.11.34.89,Canada,failed
user_73,2025-01-05 20:48:09,login,143.48.198.66,Egypt,success
user_466,2025-01-26 02:05:33,file_access,65.52.65.56,Australia,failed
user_921,2025-01-06 05:58:02,database_access,184.217.217.96,USA,failed
user_499,2025-01-09 05:43:23,permission_change,250.26.74.177,Japan,failed
user_202,2025-01-13 22:47:39,logout,153.104.70.122,Japan,failed
user_517,2025-01-15 00:59:56,login,201.208.112.6,Australia,success
user_511,2025-01-02 19:15:42,logout,134.11.238.38,Germany,failed
user_156,2025-01-02 17:04:49,file_access,75.236.133.85,Egypt,success
user_266,2025-01-22 23:00:07,login,28.2.159.40,Japan,success
user_987,2025-01-05 09:37:13,login,65.200.129.78,Australia,success
user_881,2025-01-26 21:06:15,database_access,131.89.149.131,Australia,failed
user_116,2025-01-09 20:41:54,logout,70.61.72.99,Canada,failed
user_342,2025-01-30 10:09:00,permission_change,37.250.177.162,USA,success
user_351,2025-01-28 07:07:10,database_access,177.230.185.9,USA,success
user_998,2025-01-03 16:06:35,login,229.89.178.98,Japan,success
user_137,2025-01-09 18:59:15,logout,5.142.94.234,Egypt,failed
user_557,2025-01-18 08:21:29,file_access,122.179.238.191,Germany,failed
user_852,2025-01-19 12:52:54,database_access,150.249.37.20,Canada,failed
user_705,2025-01-04 18:52:29,file_access,233.79.120.134,USA,success
user_430,2025-01-27 05:57:01,login,55.208.231.140,Egypt,success
user_694,2025-01-18 11:49:28,logout,119.86.214.135,Canada,success
user_928,2025-01-20 19:18:48,database_access,94.110.173.197,Canada,failed
user_584,2025-01-02 23:13:53,database_access,26.101.202.62,Australia,success
user_737,2025-01-04 22:50:34,file_access,161.68.172.69,USA,success
user_603,2025-01-30 21:44:55,permission_change,237.84.76.97,Canada,success
user_697,2025-01-28 23:37:43,file_access,249.47.167.9,Egypt,failed
user_929,2025-01-09 14:54:27,permission_change,222.191.88.47,Canada,success
user_254,2025-01-14 02:12:06,login,208.58.228.107,Japan,failed
user_160,2025-01-17 16:15:58,login,109.57.37.130,Canada,failed
user_74,2025-01-12 08:30:55,permission_change,163.137.214.63,Australia,success
user_195,2025-01-03 00:18:39,file_access,230.9.243.156,Canada,failed
user_412,2025-01-13 07:15:00,login,176.160.198.192,Germany,failed
user_580,2025-01-23 20:14:44,logout,180.26.154.106,USA,success
user_189,2025-01-10 22:06:13,login,16.9.74.59,Egypt,success
user_397,2025-01-22 14:08:15,permission_change,182.45.154.43,Japan,success
user_464,2025-01-09 19:59:48,permission_change,129.178.30.11,USA,failed
user_183,2025-01-23 23:06:48,database_access,121.15.107.79,Egypt,success
user_746,2025-01-07 14:24:09,logout,52.37.202.213,USA,failed
user_500,2025-01-21 00:42:09,database_access,211.185.152.85,Canada,failed
user_269,2025-01-05 04:00:57,permission_change,5.172.131.54,Germany,failed
user_350,2025-01-29 14:11:35,database_access,83.171.116.93,Egypt,success
user_316,2025-01-09 23:06:31,permission_change,149.106.131.168,Germany,success
user_537,2025-01-18 23:44:48,permission_change,132.240.12.186,Australia,failed
user_778,2025-01-29 18:59:02,database_access,91.53.72.161,Australia,failed
user_542,2025-01-13 18:58:43,permission_change,123.151.30.71,USA,failed
user_816,2025-01-18 21:34:21,database_access,21.225.219.84,Germany,failed
user_295,2025-01-01 09:25:25,database_access,227.130.146.238,Egypt,success
user_291,2025-01-14 06:13:01,file_access,104.24.192.7,Egypt,success
user_467,2025-01-25 10:39:32,file_access,100.97.236.127,USA,failed
user_384,2025-01-23 08:10:57,file_access,100.8.160.248,Japan,failed
user_321,2025-01-02 00:27:15,permission_change,234.241.40.219,Australia,failed
user_403,2025-01-08 15:39:09,file_access,176.240.194.25,Germany,failed
user_184,2025-01-11 01:59:21,file_access,92.149.216.121,Germany,success
user_797,2025-01-17 03:53:29,database_access,139.167.199.253,Egypt,failed
user_553,2025-01-03 08:11:00,login,112.185.7.63,Japan,failed
user_362,2025-01-09 03:03:13,database_access,195.24.169.19,Canada,success
user_979,2025-01-04 01:47:19,logout,156.200.250.29,Canada,failed
user_56,2025-01-07 07:53:20,logout,187.128.97.81,Australia,success
user_322,2025-01-05 00:20:07,database_access,95.151.38.68,Egypt,success
user_989,2025-01-19 19:24:05,logout,109.160.106.115,Australia,failed
user_58,2025-01-22 13:30:39,file_access,103.21.208.208,Australia,success
user_429,2025-01-13 22:52:02,file_access,37.113.40.223,Egypt,success
user_72,2025-01-11 23:47:20,permission_change,155.146.170.243,Australia,failed
user_478,2025-01-06 18:06:16,logout,119.216.188.49,Japan,failed
user_596,2025-01-01 04:22:45,logout,246.199.120.73,Egypt,success
user_687,2025-01-03 13:05:18,file_access,150.236.250.66,Australia,success
user_543,2025-01-09 23:50:11,file_access,190.100.238.46,Egypt,success
user_445,2025-01-20 02:17:42,login,194.225.213.92,Australia,failed
user_651,2025-01-14 02:13:39,logout,251.3.11.154,Germany,success
user_452,2025-01-30 21:56:49,login,229.195.167.94,USA,success
user_587,2025-01-30 04:48:11,database_access,114.188.46.31,Germany,failed
user_67,2025-01-02 00:51:12,permission_change,156.61.177.110,Japan,failed
user_764,2025-01-22 02:00:28,permission_change,91.196.45.204,Australia,success
user_484,2025-01-24 22:26:42,login,66.35.105.211,Japan,success
user_506,2025-01-27 15:26:26,permission_change,230.39.203.121,Germany,success
user_165,2025-01-04 16:21:54,login,91.2.92.24,USA,success
user_706,2025-01-04 23:11:07,permission_change,73.144.194.212,USA,success
user_631,2025-01-19 18:08:09,login,147.224.7.204,Germany,failed
user_623,2025-01-11 18:18:33,file_access,213.176.126.91,Germany,success
user_408,2025-01-27 15:22:42,logout,181.169.56.215,Germany,failed
user_376,2025-01-16 12:47:37,login,102.90.250.97,USA,failed
user_993,2025-01-18 19:29:23,file_access,234.93.131.36,Egypt,success
user_576,2025-01-29 22:54:55,logout,141.181.138.116,Egypt,success
user_951,2025-01-23 21:09:34,database_access,217.122.183.17,Germany,success
user_998,2025-01-05 19:03:44,file_access,41.73.130.235,Canada,failed
user_175,2025-01-15 08:54:20,database_access,159.155.201.15,USA,failed
